JourMot,JourChiffre,Mois,Titre,Lien,Emotion,Date,Type
Jeudi,30,Juin,L'UDC Genève lance deux candidats à la conquête du Conseil d'Etat,https://www.rts.ch/info/monde/13210928-ludc-geneve-lance-deux-candidats-a-la-conquete-du-conseil-detat.html,Bad,30.06.2022,Politique Suisse
Jeudi,30,Juin,Huit ans de réclusion pour le principal accusé dans le procès pour rixe entre motards,https://www.rts.ch/info/regions/berne/13210967-huit-ans-de-reclusion-pour-le-principal-accuse-dans-le-proces-pour-rixe-entre-motards.html,Good,30.06.2022,Faits divers
Jeudi,30,Juin,"""Le petit frère"" roman graphique et autobiographique de Jean-Louis Tripp",https://www.rts.ch/info/culture/livres/13203918-le-petit-frere-roman-graphique-et-autobiographique-de-jeanlouis-tripp.html,Neutral,30.06.2022,Culture
Jeudi,30,Juin,Un portrait de Francis Bacon vendu plus de cinquante millions de francs,https://www.rts.ch/info/culture/arts-visuels/13211407-un-portrait-de-francis-bacon-vendu-plus-de-cinquante-millions-de-francs.html,Bad,30.06.2022,Culture
Jeudi,30,Juin,A Genève le Transforme Festival unit le hip-hop et l’apprentissage,https://www.rts.ch/info/culture/musiques/13206110-a-geneve-le-transforme-festival-unit-le-hiphop-et-lapprentissage.html,Neutral,30.06.2022,Culture
Jeudi,30,Juin,"La Suisse va signer l'accord sur le ""milliard pour la cohésion""",https://www.rts.ch/info/suisse/13211190-la-suisse-va-signer-laccord-sur-le-milliard-pour-la-cohesion.html,Good,30.06.2022,Politique Suisse
Jeudi,30,Juin,Le Parlement israélien vote sa dissolution élections anticipées dans quatre mois,https://www.rts.ch/info/monde/13211283-le-parlement-israelien-vote-sa-dissolution-elections-anticipees-dans-quatre-mois.html,Bad,30.06.2022,International
Jeudi,30,Juin,Effort massif de sécurité pour la venue du président Xi Jinping à Hong Kong,https://www.rts.ch/info/monde/13211186-effort-massif-de-securite-pour-la-venue-du-president-xi-jinping-a-hong-kong.html,Bad,30.06.2022,International
Jeudi,30,Juin,"""Mars restera inhabitable et la Terre même dégradée sera infiniment plus habitable""",https://www.rts.ch/info/regions/geneve/13210878-mars-restera-inhabitable-et-la-terre-meme-degradee-sera-infiniment-plus-habitable.html,Good,30.06.2022,Sciences
Jeudi,30,Juin,Les infractions pénales à Genève pour violences domestiques sont en baisse,https://www.rts.ch/info/regions/geneve/13211322-les-infractions-penales-a-geneve-pour-violences-domestiques-sont-en-baisse.html,Good,30.06.2022,Faits divers
Jeudi,30,Juin,Yverdon veut mieux lutter contre les îlots de chaleur,https://www.rts.ch/info/regions/vaud/13211285-yverdon-veut-mieux-lutter-contre-les-ilots-de-chaleur.html,Good,30.06.2022,Environnement
Jeudi,30,Juin,Guerre en Ukraine,https://www.rts.ch/info/monde/13211317-la-russie-affirme-detenir-plus-de-6000-prisonniers-de-guerre-ukrainiens.html,Bad,30.06.2022,International
Jeudi,30,Juin,Aucune nouvelle depuis un mois des résistants de l'usine Azovstal à Marioupol,https://www.rts.ch/info/monde/13211494-aucune-nouvelle-depuis-un-mois-des-resistants-de-lusine-azovstal-a-marioupol.html,Bad,30.06.2022,International
Jeudi,30,Juin,"""Londres"" la suite des inédits de Céline paraîtra en octobre en France",https://www.rts.ch/info/culture/livres/13212124-londres-la-suite-des-inedits-de-celine-paraitra-en-octobre-en-france.html,Neutral,30.06.2022,Culture
Jeudi,30,Juin,Wimbledon: Golubic chute dès le 2e tour,https://www.rts.ch/sport/tennis/13211484-wimbledon-golubic-chute-des-le-2e-tour.html,Bad,30.06.2022,Sport
Jeudi,30,Juin,Des artistes LGBT russes et ukrainiens ont trouvé refuge à Paris,https://www.rts.ch/info/dossiers/2022/guerre-en-ukraine/13212236-des-artistes-lgbt-russes-et-ukrainiens-ont-trouve-refuge-a-paris.html,Good,30.06.2022,International
Jeudi,30,Juin,Une usine Barry Callebaut en Belgique arrêtée en raison de salmonelles,https://www.rts.ch/info/monde/13211561-une-usine-barry-callebaut-en-belgique-arretee-en-raison-de-salmonelles.html,Bad,30.06.2022,International
Jeudi,30,Juin,L'UDC Roger Köppel doit garder son immunité plaide une commission des Etats,https://www.rts.ch/info/suisse/13211650-ludc-roger-koppel-doit-garder-son-immunite-plaide-une-commission-des-etats.html,Bad,30.06.2022,Politique Suisse
Jeudi,30,Juin,Le Conseil fédéral traverse la Suisse du nord au sud pour sa course d'école,https://www.rts.ch/info/suisse/13211963-le-conseil-federal-traverse-la-suisse-du-nord-au-sud-pour-sa-course-decole.html,Neutral,30.06.2022,Politique Suisse
Jeudi,30,Juin,Volodymyr Zelensky ne viendra pas à Lugano pour la conférence sur l'Ukraine,https://www.rts.ch/info/suisse/13211654-volodymyr-zelensky-ne-viendra-pas-a-lugano-pour-la-conference-sur-lukraine.html,Bad,30.06.2022,International
Jeudi,30,Juin,"Joe Biden accueille ""la Suisse"" dans l'Otan en parlant de la Suède",https://www.rts.ch/info/monde/13212554-joe-biden-accueille-la-suisse-dans-lotan-en-parlant-de-la-suede.html,Neutral,30.06.2022,International
Jeudi,30,Juin,La politique pro-climat des Etats-Unis sabotée par la Cour suprême,https://www.rts.ch/info/monde/13212202-la-politique-proclimat-des-etatsunis-sabotee-par-la-cour-supreme.html,Bad,30.06.2022,International
Jeudi,30,Juin,Des terrains privés transformés en décharges agacent le Valais,https://www.rts.ch/info/regions/valais/13210883-des-terrains-prives-transformes-en-decharges-agacent-le-valais.html,Bad,30.06.2022,Politique Suisse
Jeudi,30,Juin,Le recrutement d'un cadre du DFAE par Ignazio Cassis fait des remous,https://www.rts.ch/info/suisse/13212334-le-recrutement-dun-cadre-du-dfae-par-ignazio-cassis-fait-des-remous.html,Bad,30.06.2022,Politique Suisse
Jeudi,30,Juin,Donald Trump inculpé? L'idée refait surface après un témoignage accablant,https://www.rts.ch/info/monde/13212375-donald-trump-inculpe-lidee-refait-surface-apres-un-temoignage-accablant.html,Good,30.06.2022,International
